;link;categoria;texto
10;http://g1.globo.com/economia/agronegocios/noticia/2016/11/exportacao-mundial-de-cafe-cai-19-em-outubro-diz-oic.html;agro;exportação mundial café registrou queda outubro comparação mês embarcadas milhões sacas kg comparação milhões sacas agosto ano passado informação é organização internacional café oic divulgada nesta quartafeira total embarcado outubro milhões sacas café arábica ante exportadas milhões sacas exportação robusta mês passado milhões sacas queda pois outubro embarcadas milhões sacas exportação mundial meses ano agrícola novembro outubro registrou pequena queda comparação período anterior milhões milhões sacas desse total milhões sacas arábica milhões sacas robusta menos
11;http://g1.globo.com/economia/agronegocios/noticia/2016/11/pescadores-protestam-contra-medida-do-governo-para-seguro-defeso.html;agro;pescadores preparam grande mobilização câmara deputados próxima quartafeira reação edição decreto governo federal endurece regras concessão segurodefeso benefício social pago durante período reprodução espécies ameaçada pesca é proibida decreto ainda assinado presidente michel temer causa polêmica regiões pesqueiras todo país minuta proposta obtida representantes setor agora buscam apoio parlamentares principalmente estados norte nordeste barrar proposta governo pretende economizar r bilhões ano novas regras outras pontos proíbem concessão benefício onde alternativas pesca peixes período defeso decreto determina definição área defeso feita município bacia hidrográfica proposta elaborada vários órgãos governo desde ano passado tenta promover mudanças duras programa reduzir despesas pagamento segurodefeso meio crise finanças união avaliação feita governo federal é falhas gestão programa abrem brechas fraudes diagnóstico é sustentado trajetória crescimento gastos segurodefeso passaram r bilhão gasto estimado r bilhões ano vem anos despesas anuais programa aumentaram presidente confederação nacional pescadores aquicultores cnpa walzenir falcão medida é retrocesso vai atingir mil pescadores todo país aumentando exclusão social desses trabalhadores entidade alerta mudanças têm potencial gerar enorme impacto ambiental falcão previsão pesca alternativa legislação brasileira decreto pode sobrepor lei disse pescadores começaram chegar nesta segundafeira brasília protesto desta quartafeira câmara deputados sempre existem espécies virtude estarem abundância meio ambiente entram limitação pesca peixes custam média r r quilo destacou presidente cnpa segundo valor é impossível qualquer pescado suprir necessidades básicas alerta entidade é pescador renda garantida final mês obrigado lançar mão pesca predatória peixes ovados segundo fontes governo envolvidas elaboração projeto estudos mostram pesca alternativa dá condições renda pescadores governo identificou divergência número pescadores censo ibge número beneficiários programa censo apontava mil pescadores país número beneficiários mil informações jornal estado s paulo
12;http://g1.globo.com/espirito-santo/agronegocios/noticia/2016/11/produtores-ganham-20-dias-para-vacinacao-contra-febre-aftosa-no-es.html;agro;produtores rurais espírito santo dias vacinar rebanho contra febre aftosa função consequências crise hídrica enfrentada espírito santo instituto defesa agropecuária florestal idaf solicitou ministério agricultura pecuária abastecimento mapa prorrogação prazo terminaria dia novembro estendido dia dezembro diretorpresidente idaf júnior abreu disse decisão tomada levando conta situação seca espírito santo perdas setor pecuário comprovação vacinação é obrigatória prazo ampliado podendo ser feita internet dia dezembro escritórios idaf dezembro nesta etapa campanha devem ser vacinados todos bovinos bubalinos independente idade envolvendo torno milhões animais mil propriedades todo estado
13;http://g1.globo.com/economia/agronegocios/noticia/agronegocio-sente-crise-e-perde-empregos-producao-e-receita.ghtml;agro;agronegócio ajudou evitar tombo ainda maior economia brasileira neste ano engrossa dados negativos pib segunda vez anos setor acumula três trimestres seguidos retração perdeu vagas trabalho influenciado queda produções culturas milho algodão laranja canadeaçúcar agricultura recuou terceiro trimestre frente período ano passado segundo dados instituto brasileiro geografia estatística ibge sobre pib anunciados nesta quartafeira maior tombo período desde início série histórica indicador gente grande problema perda produção impressão segmento ficaria zero zero pouco queda menor complicador temporada além crise país perda produtividade principalmente safras soja milho explica consultor agronegócio flávio frança junior maior responsável resultado negativo agricultura clima acordo especialistas área plantada chegou aumentar segundo frança junior diante clima regular efeitos climáticos piores ano bem fraco jeito vai fechar vermelho afirma seca devastou hectares milho pequeno agricultor jocelen alves ponta porã quilômetros campo grande ms perdeu quase tudo plantou segunda safra milho desta temporada hectares cultivou atingidos estiagem dias hectares restaram afetados geada produtividade esperava ser superior sacas hectare colheu apenas nunca vivemos ano tão ruim outros sempre conseguíamos pagar contas lavoura neste vamos ter tirar outro lugar diz produtor história produtor repetiu maior menor intensidade todo mato grosso sul nesta safrinha contribuiu quebra produção cereal estado projeção milhões toneladas colheita milhões toneladas ajuda entender porquê resultados negativos cultivo grão estarem sendo apontados principais responsáveis queda pib agropecuária terceiro trimestre economista fabio ralston diretor commodities consultoria parallaxis aponta quebra safrinha grande vilã agropecuária resultado negativo terceiro trimestre deste ano relação trimestre anterior produção milho safrinha vinha crescendo todo país temporadas anteriores razão variações clima provocadas fenômeno el ninõ sofreu grande retração centrooeste queda chegou explica chuva afetou cultura cana maiores produtoras canadeaçúcar país região piracicaba sp viu produção cair ano segundo presidente cooperativa plantadores cana estado paulo coplacana arnaldo antônio bortoletto principal motivo clima desfavorável cultura canavieira final ano passado choveu colher solo úmido refletiu produção deste ano afirmou bortoletto safra costuma começar fim março terminar dezembro ano baixa produtividade término antecipado outubro levou demissões dispensar pessoal cedo produtor apertar caixa porque receita menor disse bortoletto segundo cornacchoni cenário favorável exportações ajudou compensar demanda fraca produtos agropecuária queda acumulada dólar quase primeiro semestre reduziu receita exportadores efeito marginal setor ver mecanização trabalho substituição mão obra setor cada vez modernizado precisando menos gente analisa gerente pnad maria lúcia vieira queda ocupação atingiu fortemente nordeste resultado pode estar relacionado diretamente seca região acordo ibge entanto crise indústria ainda acentuada agricultura pode ter influenciado outros setores economia momento indústria fecha sudeste produção agrícola voltada é nordeste vai ter queda ocupação agricultura naquele lugar crise indústria gera efeito indireto serviço agricultura todos outros agrupamentos diz coordenador trabalho renda ibge cimar azeredo segundo relatório recente cadastro geral empregados desempregados caged ministério trabalho emprego agricultura acumula três meses seguidos queda setembro dado recente setor perdeu vagas
14;http://g1.globo.com/sp/ribeirao-preto-franca/noticia/2017/01/apos-alta-da-gasolina-etanol-dispara-e-custa-ate-r-299-no-interior-de-sp.html;agro;após gasolina registrar maior valor ano estados brasileiros preço etanol disparou litro chega ser vendido r região ribeirão preto sp é maiores produtoras desse combustível país dados agência nacional petróleo gás natural biocombustíveis anp apontam sextafeira litro etanol vendido média r postos ribeirão significa reajuste torno semana presidente associação brasileira comércio varejista combustíveis automotivos lubrificantes brascombustíveis renê abbad alega preço subiu porque demanda aumentou após alta gasolina últimos meses têm carro flex têm opção optar outro consumidor havia acostumado etanol momento subiu preço custo etanol constatando desestímulo diz sindicato brasileiro distribuidoras combustíveis sinbracom justifica período entressafra usinas interrompem produção acaba afetando valor combustível bombas porque estoque indústria é menor presidente sinbracom valdemar bortoli junior explica ainda alta gasolina fez usinas elevarem preço etanol antecipadamente prevendo aumento demanda postos possibilidade falta combustível aumentou gasolina ocorreu migração consumo etanol usineiros aumentaram preço agora acredito vai estabilizar regredir pouco consumidor buscando gasolina tendência é baixar preço etanol afirma outro lado levantamento centro estudos avançados economia aplicada cepea escola superior agricultura luiz queiroz esalqusp mostra preço combustível sofreu reajuste usinas paulistas últimas três semanas sextafeira realizada pesquisa recente litro etanol vendido r indústria semana antes dezembro combustível saía usinas r litro queda economista consultor agronegócios josé carlos lima junior reforça afirmação sinbracom valor etanol depende unicamente produção cana preço gasolina fato é gasolina sim valorização maior faz comparação direta dois três meses atrás parece caro comparativo mostra álcool aumento apenas menor inflação conclui
15;http://g1.globo.com/economia/agronegocios/noticia/2016/11/vendas-de-etanol-na-quinzena-caem-234-para-94299-milhoes-de-litros.html;agro;comercialização etanol usinas centrosul brasil primeira quinzena novembro caiu comparação igual período ano passado milhões litros sendo milhões litros mercado interno milhões litros externo acumulado safra iniciada abril vendas somam bilhões litros menos volume comercializado etanol anidro misturado gasolina atingiu milhões litros primeira quinzena novembro ante milhões litros ano acumulado temporada bilhões litros agora versus bilhões litros conforme unica vendas anidro incorporam etanol importado unidades centrosul milhões litros desde início safra valores publicados entretanto contemplam produto importado região nortenordeste caso hidratado utilizado diretamente tanque veículos queda quinzena usinas centrosul venderam milhões litros menos desse total milhões litros mercado interno menos desde início atual ciclo abril comercialização total etanol hidratado chega bilhões litros menos dados apurados agência nacional petróleo gás natural biocombustíveis anp informados unica indicam consumo total combustíveis leves ciclo otto apresentou queda outubro comparação igual período último ano acumulado janeiro outubro queda consumo total atingiu
16;http://g1.globo.com/economia/agronegocios/noticia/2016/11/dados-agricolas-divulgados-pela-china-ainda-geram-desconfianca.html;agro;coleta informações sobre agricultura china crescido país asiático principais players mundo setor continua enfrentando grave problema falta confiabilidade dados recente tentativa tornar claro acontece setor agrícola governo chinês começou divulgar julho estimativas sobre produção consumo exportação importação cinco commodities soja milho algodão óleo vegetal açúcar entretanto números pequim significativamente diferentes departamento agricultura estados unidos usda deixado investidores desconfiados preocupação reflete possibilidade números serem alterados questões políticas país onde governo mão firme controle economia além disso falta transparência é somada nesta conta china exemplo é menos otimista usda quanto volume milho consumirá previsão chinesa é menor órgão norteamericana estimativa importação milho é terço projeta usda período país asiático grande volume estocado cereal deixa mercado atento avaliando quanto tempo vai levar estoques reduzidos acordo diretor executivo chinaamerica commodities data analytics jim huang dados oficiais chineses controle empresa fornece estimativas privadas análises sobre setor agrícola país destacou rebanho chinês suínos pode ser menor estimado apontando dados usda sugerem china importou produziu alimentos suficiente atingir tal nível figurando maiores consumidores alimentos mundo dados detalhados sobre quanto china deve comprar produzir afetam diretamente preços commodities agrícolas relevância país crescido últimos anos necessidade informações atualizadas tornou ainda vital mercados apesar disso governo ainda divulga números sobre algumas culturaschave tamanho estoques milho soja mercado pode ser pego surpresa souber acontecendo china disse economista sênior usda china fred gale muitos indústria ficaram confortáveis números divulgados china últimos anos disse diretor empresas especializada contratos futuros rcm alternatives greg adamsick destacou entretanto boa parte continua observar atentamente diz usda ministério agricultura china comissão nacional desenvolvimento reforma responderam pedidos entrevista comentários sobre exatidão estimativas
17;http://g1.globo.com/ro/ji-parana-regiao-central/noticia/2016/11/bezerro-nasce-com-duas-cabecas-e-assusta-produtor-em-ouro-preto-ro.html;agro;bezerro nasceu duas cabeças propriedade rural ouro preto oeste ro região central estado nascimento mamífero aconteceu sábado fazer parto animal veterinário precisou realizar cirurgia cesariana vaca bezerro apenas pescoço caso raro área veterinária acabou morrendo início desta semana morrido íamos livrar assustador diz produtor caso aconteceu propriedade família alciney bueno souto entrevista g produtor conta pai havia percebido vaca prestes criar conseguia vaca fazendo muita força criar criava pai tentou ajudar vaca pôde conseguiu conta causa disso família acionou veterinário fazer parto médico área chegou logo percebeu animal diferente assim iniciou procedimentos percebeu bezerro duas cabeças avisou fazer cirurgia tirálo nascer parto normal diz conforme família animal formação duas cabeças completas olhos narizes orelhas bocas duas cabeças formadas único pescoço segundo médico veterinário bruno porto condição deixa anomalia ainda rara acontece gestação é gêmeos embriões capazes separar gerar dois bezerros separados ocorre dificilmente animal consegue sobreviver conta porto bezerro morreu início semana entrevista alciney conta situação inusitada todos brinquei pai caso bezerro morresse gente ia dar jeito livrar é assustador brinca alciney
18;http://g1.globo.com/economia/agronegocios/noticia/2016/11/eua-elevam-metas-para-uso-de-biocombustiveis-em-2017.html;agro;governo estados unidos anunciou nesta quartafeira metas definitivas uso biocombustíveis próximo ano exigindo empresas energia misturem bilhões galões biocombustíveis gasolina diesel agência proteção ambiental epa sigla inglês estipulou comunicado meta biocombustível convencional etanol bilhões galões biocombustíveis avançados fixado volume bilhões galões agência estabeleceu mandato biodiesel bilhões galões compara total bilhões galões proposta epa maio representaria alta ante volume deste ano bilhões galões epa é obrigada estabelecer metas renewable fuel standard mandatos anuais quantidade etanol biodiesel precisam ser misturados gasolina diesel programa definido lei então presidente george w bush visa reduzir emissões gases efeito estufa promover independência energética impulsionar economias rurais aumento bilhões galões biocombustíveis convencionais marca vitória indústria etanol eua usa milho matériaprima ocorreu anos debates indústria reguladores aumentar mandatos estabelecidos congresso brasil celebra presidente união indústria canadeaçúcar unica elizabeth farina afirmou decisão epa potencial favorecer indústria brasileira vez etanol brasil é considerado combustível renovável avançado dirigente unica cujas empresas associadas representam produção canadeaçúcar brasil disse condições mercado adequadas brasil capacidade prover eua quantidades significativamente maiores biocombustível avançado milhões litros determinados regra epa juntos brasil eua têm construído mercado global biocombustíveis dispostos seguir frente garantindo caminho transporte sustentável trilhado biocombustíveis renováveis acrescentou farina nota últimos quatro anos segundo dados unica aproximadamente bilhões litros etanol cana importados brasil abasteceram veículos norteamericanos período país forneceu todo biocombustíveis avançados usados eua acordo associação
19;http://g1.globo.com/espirito-santo/agronegocios/noticia/2016/11/agricultura-do-es-soma-prejuizo-de-r-36-bilhoes-em-dois-anos.html;agro;chuvas últimos dias começaram trazer alívio homem campo produção perdida volta três anos chuva abaixo média histórica prejuízo agricultura ainda sentido tempo secretaria agricultura calcula prejuízo r bilhões últimos dois anos cafeicultura perda chegou r bilhões prejuízo principalmente café conilon agronegócio representa quase todas riquezas produzidas estado café é responsável pib agrícola capixaba praticamente todos municípios estado café mil pessoas direta indiretamente empregadas causa dessa produção impacto social econômico sentido lavouras falta dágua tão forte prejuízo lavouras prejuízo é sentido produtor rural todo arranjo interior movimenta comércio interior lojas dia dia bancos então prejuízo é maior valor é apenas dentro porteira explica octaciano neto secretário agricultura café conilon espírito santo produz conilon país mil pessoas envolvidas nesta atividade falando produção mundial termos volume estado segundo maior produtor conilon perdendo apenas país vietnã seca últimos dois anos caiu posição ficando atrás vietnã indonésia dez maiores municípios produtores brasil oito capixabas maior produtor é jaguaré seguido vila valério sooretama ano queda toneladas produção jaguaré exemplo chegou situação semelhante outros municípios região produção total conilon estado caiu metade comparada produção estado antes seca última estimativa safra companhia nacional abastecimento conab prevê produção milhões sacas romário ferrão pesquisador coordenador programa cafeicultura estadual explica produção conilon vinha crescente últimos quinze anos crescia média ano desenvolvimento interrompido causa início estiagem ter ideia estado bateu recorde produção chegou quase milhões sacas produzidas diferença assustadora safra deste ano é maiores problemas econômico social ambiental história cafeicultura conilon aqui estado reflete pesquisador solimar cuquetto é produtores dão cara prejuízo vive desde nasceu propriedade gabriel palha cresceu meio cafezais acompanhando trabalho pai tempo ganhou próprio pedaço terra lá cultiva quatro cinco hectares café conilon ano passado produção ruim entregou cooperativa pertence sacas crise chegou produzir entregar dobro disso ano volume produção caiu ainda solimar colheu apenas sacas qualidade colheu é ruim característica repete grande parte café produzido nesta época seca água veio sumindo desde final ano passado início deste ano córrego praticamente parou correr conta agricultor ano vem expectativa é boa parte lavoura ter grãos aparecendo formando chumbinho é pode ver sim galhos secos expectativa produção caminho cafeicultor nesse cenário é tentar escolher lavoura chance produção gente tá tentando manter vivas daqui formação agora deixar perder fazer tudo novo conta solimar diante desse cenário resta produtor rural renegociar dívidas esperar chuva volte vir momentos certos é acreditar nisso dá força outros tantos agricultores familiares solimar é cinco mil cooperados cooabriel maior cooperativa café conilon brasil números cooperativa dão dimensão impacto econômico social dessa crise hídrica cooperativa produção milhão mil sacas cenário seca produção caiu mil sacas ano chegou mil queda dessas pequeno produtor ficou perdido ter pagar dívidas pequeno produtor geralmente vem rolando dívida pronafe muitos anos todo ano vai lá paga banco libera dinheiro novamente então pequeno produtor acostumou fazer tipo dívida colhia pagava sempre falo homem roça é homem vergonha homem gosta pagar contas infelizmente ano pagar porque dinheiro é café café vai pagar questiona toninho presidente cooperativa seca atingiu apenas pequenos agricultores produtores maiores tecnologia produção conseguiram escapar totalmente prejuízo é caso exemplo isaac venturim propriedade perto gabriel palha cidade domingos norte produção café município caiu propriedade queda bem menor comparação média geral diferença queda produção média quantidade tecnologias aplica propriedade variedade tolerante seca boa nutrição irriga lavoura lógico coloca toda quantidade água planta precisa porque usa sistema irrigação sustentável sistema irrigação localizada é produtor faz boa gestão propriedade preparou encarar problema climático explica romário ferrão pesquisador incaper assim evitar completamente planta sinta seca tão forte parte produção ano vem estará comprometida qualquer maneira porque falta chuva atrapalha desenvolvimento planta romário ferrão mostra acontece ano venturim colheram sacas café número maior chegou sacas escassez água segurar produção lidar diminuição fazer escolhas porque sabendo necessidade planta irrigar maneira adequada passou dar prioridade lavouras apresentavam maior potencial produção família feito planejamento estratégico dez anos repensado organização lavoura longo tempo mudando espaçamentos adensando área pensando métodos irrigação eficientes ideia é produtividade menos quantidade além disso acompanha pesquisas sempre vai atrás mudas melhor material genético clones plantas precoces médias tardias dessa forma colhe tempo além disso investe qualidade despolpa produção agregar sempre valor cuidado é redobrado bem precioso momento água vinte anos família vem pensando nisso reflorestaram encostas mantém caixas secas alimentar lençol freático fazem esforço preservação nascentes retém água represas seca quantidade água disponível diminuiu acabou acreditar ia chegar seca dessas ninguém pode falar acreditava gente sabe água nada então nesse sentido sempre ter onde procurar recurso gente fez trabalho preservação buscou tecnologias ia formar lavoura procurava orientar plantas resistentes plantas capacidade produtivas boas plantas clones maturação homogênea períodos longos tudo acarreta fatores favorecem produtor explica isaac resultado ter pensado longe falar água tão urgente assim colhe lavoura sempre falam assim dia faltar água venturim domingos norte vai todo mundo morrer sede achavam gente exagerado certo errado fazendo órgãos orientam ninguém adivinhou fala isaac prejuízo todos setores fruticultura estimativa é prejuízo milhões reais diminuição mil toneladas produção caso mamão exemplo brapex associação brasileira produtores exportadores mamão papaya calcula diminuição produção primeiro semestre comparado ano boas condições climáticas segundo semestre perda menor então associação calcula queda fechamento ano estado é maior exportador fruta segundo maior produtor clério rampinelli hectares mamão linhares explica falta água dificulta produção mantenha muitos casos fruto forme então muitos frutos desenvolvem deveriam perdem valor comercial planta menos frutos fraca tronco fino fruto menor falta fruto alguma doença vem exemplo ácaro vem época seca explica produtor propriedade tendo água poço artesiano prejuízo clério plantação mamão é mínimo outro complicador condição tão instável deixou plantar novas lavouras gera impacto econômico faz clério estime ainda estará sentindo consequências dessa seca olerícolas tomate inhame gengibre além folhosas perda mil toneladas mil toneladas prejuízo milhões reais pecuária leite milhões litros menos produzidos comparação
20;http://g1.globo.com/economia/noticia/2016/11/na-black-friday-vice-presidente-e-ate-sergio-mallandro-vao-lojas-vender.html;agro;fabricante eletrodomésticos whirlpool dona marcas cônsul brastemp ponto venda tentar convencer consumidor comprar produtos companhia colocou executivos média alta gerência vendedores lojas parceiras estratégia é pouco usual companhia é fabricante varejista executivos vão passar lojas paulo rio janeiro recife joinville porto alegre goiânia vicepresidente operações whirlpool paulo miri vai passar várias lojas paulo longo dia é datas relevantes dentro calendário anual ter colaboradores dentro pontos vendas fará experiência consumidor ser única afirmou rede pontofrio levou apresentador sergio mallandro lojas divulgar ofertas sextafeira manhã unidade marginal tietê paulo além interagir consumidores loja apresentador divulgou ofertas vivo meio facebook
