link;categ
http://educacao.estadao.com.br/noticias/geral,para-especialistas-maior-dificuldade-para-mudar-enem-sera-infraestrutura,70001633895;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/o-encantamento-das-historias-2/;educacao
http://educacao.estadao.com.br/noticias/geral,so-77-estudantes-obtiveram-nota-maxima-na-redacao-do-enem,70001633122;educacao
http://educacao.estadao.com.br/blogs/colegio-novo-tempo/educacao-infantil-aprender-e-brincar/;educacao
http://educacao.estadao.com.br/noticias/geral,ministerio-da-educacao-estuda-realizacao-do-enem-em-um-unico-dia,70001632933;educacao
http://educacao.estadao.com.br/blogs/colegio-anglo21/a-importancia-da-adaptacao-e-integracao-dos-alunos-no-ambiente-escolar/;educacao
http://educacao.estadao.com.br/blogs/ponto-edu/inep-divulga-resultado-do-enem-nesta-quarta-feira/;educacao
http://educacao.estadao.com.br/blogs/colegio-pentagono/formando-leitores/;educacao
http://educacao.estadao.com.br/blogs/de-olho-na-educacao/aprendizado-em-lingua-portuguesa-no-5-ano-do-ef-avanca-96-pontos-percentuais-em-dois-anos/;educacao
http://educacao.estadao.com.br/noticias/geral,so-7-3-dos-alunos-do-3-ano-do-ensino-medio-tem-nivel-adequado-de-matematica,70001632239;educacao
http://educacao.estadao.com.br/noticias/geral,ultimo-dia-da-2-fase-da-unicamp-tem-provas-de-quimica-e-fisica-dificeis-e-contextualizadas,70001631984;educacao
http://educacao.estadao.com.br/noticias/geral,mp-vai-apurar-reducao-de-vice-diretores-e-mediadores-nas-escolas-estaduais-de-sp,70001631976;educacao
http://educacao.estadao.com.br/blogs/blog-da-tissen/bolsistas-neozelandeses-chegam-ao-brasil/;educacao
http://educacao.estadao.com.br/blogs/blog-da-tissen/fundacion-carolina-oferece-bolsas-de-estudo-na-espanha/;educacao
http://educacao.estadao.com.br/blogs/colegio-novo-tempo/matematica-e-criatividade/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/aprendizagem-de-ingles-na-educacao-infantil/;educacao
http://educacao.estadao.com.br/noticias/geral,alckmin-reduz-numero-de-vice-diretores-mediadores-e-coordenadores-nas-escolas,10000100407;educacao
http://educacao.estadao.com.br/noticias/geral,usp-vai-transferir-alunos-de-creche-para-unidade-central,10000100512;educacao
http://educacao.estadao.com.br/noticias/geral,historia-foi-o-desafio-do-2-dia-de-prova-da-unicamp,10000100458;educacao
http://educacao.estadao.com.br/noticias/geral,em-crise-financeira-uerj-adia-inicio-das-aulas-para-segunda,10000100454;educacao
http://educacao.estadao.com.br/blogs/colegio-faap/orfandade-com-pais-vivos-um-drama-na-adolescencia/;educacao
http://educacao.estadao.com.br/blogs/mba-de-a-a-z/as-5-vantagens-de-fazer-um-mba-em-cidades-pequenas/;educacao
http://educacao.estadao.com.br/blogs/colegio-novo-tempo/autoestima-vamos-refletir/;educacao
http://educacao.estadao.com.br/blogs/berlitz/o-progresso-do-aprendizado-requer-praticas-eficientes-e-inovadoras-de-ensino/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/aprendendo-a-lidar-com-a-tensao-das-provas/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-rio-branco/ferias-pode-ser-epoca-ideal-para-iniciar-a-reeducacao-alimentar/;educacao
http://educacao.estadao.com.br/noticias/geral,carta-para-revista-e-texto-para-site-sao-propostas-da-redacao-da-unicamp,10000100285;educacao
http://educacao.estadao.com.br/noticias/geral,divulgacao-de-notas-do-enem-deve-ser-antecipada-para-quarta-feira,10000099990;educacao
http://educacao.estadao.com.br/blogs/de-olho-na-educacao/mec-corrige-piso-nacional-do-professor-para-r-2-29800/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/projeto-ecoestudantil-transmitindo-ideias-sustentaveis/;educacao
http://educacao.estadao.com.br/noticias/geral,estudantes-professores-e-funcionarios-protestam-contra-penuria-na-uerj,10000099838;educacao
http://educacao.estadao.com.br/noticias/geral,governo-reajusta-em-7-64-piso-nacional-do-magisterio,10000099653;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/entre-o-ceu-e-a-terra-desenham-se-historias/;educacao
http://educacao.estadao.com.br/blogs/colegio-marista/2017-ano-de-ruptura-de-paradigmas-e-de-avancos-na-educacao-por-que-nao/;educacao
http://educacao.estadao.com.br/noticias/geral,corregedoria-investiga-suposta-fraude-em-compra-de-material-escolar-em-sp,10000099488;educacao
http://educacao.estadao.com.br/blogs/colegio-novo-tempo/ensinar-e-aprender/;educacao
http://educacao.estadao.com.br/blogs/colegio-pentagono/a-importancia-de-ex-alunos-no-passado-e-no-presente-da-escola/;educacao
http://educacao.estadao.com.br/blogs/colegio-anglo21/4-atividades-cultivam-a-amizade-no-colegio-anglo-21/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/biblioteca-como-espaco-de-acao-cultural/;educacao
http://educacao.estadao.com.br/noticias/geral,3-dia-da-fuvest-tem-prova-com-temas-atuais-dizem-professores,10000099309;educacao
http://educacao.estadao.com.br/blogs/de-olho-na-educacao/desafios-para-a-educacao-em-2017/;educacao
http://educacao.estadao.com.br/blogs/blog-da-tissen/bolsas-integrais-para-graduacao-na-universita-bocconi/;educacao
http://educacao.estadao.com.br/noticias/geral,doria-quer-usar-escolas-do-estado-como-creche,10000099104;educacao
http://educacao.estadao.com.br/noticias/geral,em-oficio-ao-a-pezao-uerj-ameaca-adiar-inicio-das-aulas-por-falta-de-verbas,10000099118;educacao
http://educacao.estadao.com.br/noticias/geral,exatas-foi-o-desafio-do-2-dia-da-fuvest-dizem-professores,10000099096;educacao
http://educacao.estadao.com.br/noticias/geral,apos-reuniao-com-secretarios-alckmin-e-doria-anunciam-integracao-das-redes-de-educacao,10000098973;educacao
http://educacao.estadao.com.br/blogs/de-olho-na-educacao/as-criancas-e-os-jovens-precisam-estudar-nas-ferias/;educacao
http://educacao.estadao.com.br/blogs/colegio-faap/redacao-em-tempos-de-redes-sociais/;educacao
http://educacao.estadao.com.br/blogs/vital-brazil/cyberbullying-desafio-real-nos-meios-virtuais/;educacao
http://educacao.estadao.com.br/blogs/albert-sabin/a-justa-medida-na-educacao-dos-filhos/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/museu-catavento/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-rio-branco/em-2017-viaje-no-mundo-dos-livros/;educacao
http://educacao.estadao.com.br/noticias/geral,tema-da-redacao-da-fuvest-ja-apareceu-no-enem-2012,10000098892;educacao
http://economia.estadao.com.br/noticias/geral,o-fator-agro,70001637116;agro
http://tv.estadao.com.br/videos,economia,goiaba-avanca-na-regiao-da-laranja-no-interior-de-sao-paulo,691510;agro
http://politica.estadao.com.br/noticias/geral,samba-enredo-de-escola-carioca-irrita-lideres-do-agronegocio,70001632249;agro
http://opiniao.estadao.com.br/noticias/geral,industria-melhora-em-sao-paulo-mas-ganho-ainda-nao-e-sustentavel,70001632166;agro
http://economia.estadao.com.br/noticias/releases-ae,transamerica-expo-cente…6-e-acelera-para-aumentar-a-receita-e-nmero-de-eventos-em-2017,70001631927;agro
http://economia.estadao.com.br/noticias/releases-ae,love-mondays-aponta-as-50-empresas-mais-amadas-pelos-funcionarios,10000100427;agro
http://economia.estadao.com.br/noticias/geral,febraban-diz-que-pais-seguepadrao-da-australia-e-do-canada,10000100281;agro
http://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,10000100270;agro
http://politica.estadao.com.br/blogs/coluna-do-estadao/conselhao-deve-reunir-mais-de-80-dos-membros-em-marco/;agro
http://cultura.estadao.com.br/noticias/musica,crise-da-axe-music-e-exposta-em-documentario,10000100060;agro
http://www.territorioeldorado.limao.com.br/musica/mus330280.shtm;agro
http://cultura.estadao.com.br/noticias/musica,lenine-volta-a-sao-paulo-com-o-repertorio-de-carbono,10000099797;agro
http://economia.estadao.com.br/noticias/geral,la-nave-va,10000099767;agro
http://ciencia.estadao.com.br/blogs/herton-escobar/deputados-tiram-r-120-milhoes-da-fapesp/;agro
http://emais.estadao.com.br/noticias/tv,apresentadora-ataca-indios-durante-programa-vao-ter-que-morrer-de-malaria-de-tetano-do-parto,10000099628;agro
http://economia.estadao.com.br/noticias/releases-ae,industria-de-fertilizan…ra-agronegocio-da-america-latina-se-encontrara-em-buenos-aires,10000099727;agro
http://paladar.estadao.com.br/noticias/comida,o-novo-queijo-do-serro,10000099530;agro
http://politica.estadao.com.br/blogs/fausto-macedo/relacoes-governamentais-uma-necessidade-democratica/;agro
http://opiniao.estadao.com.br/noticias/geral,o-bom-sinal-do-agronegocio,10000099355;agro
http://economia.estadao.com.br/noticias/negocios,frimesa-investira-r-2-5-bilhoes-ate-2030-para-se-tornar-referencia-no-setor-de-suinos,10000099005;agro
http://economia.estadao.com.br/blogs/fabio-gallo/2017/01/09/como-usar-o-dinheiro-da-rescisao/;agro
http://opiniao.estadao.com.br/noticias/geral,a-reforma-do-codigo-comercial,10000098174;agro
http://cultura.estadao.com.br/noticias/geral,a-primeira-cronica-do-ano,10000097921;agro
http://opiniao.estadao.com.br/noticias/geral,a-reforma-da-reforma-agraria,10000097756;agro
http://economia.estadao.com.br/blogs/fabio-gallo/2017/01/02/so-profissionais-devem-especular-na-bolsa/;agro
http://politica.estadao.com.br/noticias/geral,nogueira-assume-prefeitura-de-ribeirao-preto-e-diz-nao-temer-tempos-dificeis,10000097501;agro
http://economia.estadao.com.br/noticias/geral,2016-alem-do-sufoco,10000097361;agro
http://politica.estadao.com.br/noticias/geral,crise-deixa-cenario-incerto-para-2018,10000097452;agro
http://opiniao.estadao.com.br/noticias/geral,reforma-agraria-sem-agentes,10000097339;agro
http://economia.estadao.com.br/noticias/geral,apos-tres-anos-importacoes-devem-voltar-a-subir-em-2017,10000097356;agro
http://opiniao.estadao.com.br/noticias/geral,o-brasil-tem-jeito,10000097335;agro
http://economia.estadao.com.br/noticias/geral,regiao-norte-deve-ter-melhor-resultado-de-emprego-em-2017,10000096787;agro
http://economia.estadao.com.br/noticias/geral,oferta-de-milho-cresce-e-setor-de-suinos-e-aves-deve-ter-ano-mais-favoravel,10000096693;agro
http://economia.estadao.com.br/noticias/geral,e-a-industria-40,10000096457;agro
http://www.estadao.com.br/noticias/geral,conquistando-mercados,10000096360;agro
http://sustentabilidade.estadao.com.br/blogs/dener-giovanini/agronegocio-a-forca-que-vem-do-campo-pode-quebrar-a-ponte-de-temer/;agro
http://economia.estadao.com.br/noticias/releases-ae,universita-del-caffe-brazil-lanca-8-edicao-dos-cadernos-udc,10000095908;agro
http://opiniao.estadao.com.br/noticias/geral,no-bndes-o-retrato-da-crise,10000095781;agro
http://economia.estadao.com.br/noticias/geral,pacote-economico-do-bc-tera-efeito-no-longo-prazo,10000095544;agro
http://economia.estadao.com.br/noticias/geral,governo-prepara-incentivo-para-biocombustiveis,10000095144;agro
